"id","about","label"
"622950","Ball laB 2 again invites the player to return to difficult challenges. New and even more interesting levels await you, with new traps, challenges and mechanics. Your goal is to get from the beginning of the level to the end without dying from spikes, pits or other dangers.
Features
 50 levels
 3 difficulty levels
 
","adventure"
"2079680","Collect materials and advance through different stages of history to get to the modern ages.
Explore 
8 wonderful worlds
 full of life where you can collect plants, cut trees or mine precious stones to craft new tools and discover new items.
You'll find a variety of almost 
500 items
 which you can then use to craft new combinations and evolve through the ages.
","adventure"
"2165160","Welcome to Treasure Hunter VR! In this virtual reality game, you will be equipped with a metal detector and be sent to hunt for treasure. Using money you collect from the treasure, you can unlock different maps and metal detectors.
Each map (5 in total) has its own accompanying relaxing music. These songs were created by Brandon Yates.
We hope that you enjoy playing Treasure Hunter VR!
","adventure"
"2058050","SmartSolues is a 2D platform game with beautiful graphics and challenging levels. Not the easiest gameplay as it might seem. In the game, you need to complete the tasks provided with your robot.🦾
At the beginning you will have easy levels, but they will become more and more difficult. I hope you will like it
nice Graphics
parkour Mechanics
simple Control
english Language.
 
","adventure"
"2259060","Chaos Knight is a placement strategy game, with an overhead magic world as the background. In the game, you can recruit heroes from different camps to form your own team. You need to reasonably deploy the lineup, let the team play its strongest strength, and lead the team to the final victory!
","adventure"
"1080690","A simple puzzle game in the company of lovely girls.
• colorful illustrations;
• girls and several versions of clothes;
• original soundtrack;
• the ability to play with one hand!
Relax and enjoy!
","adventure"
"1854300","Dodge bullets patterns.
Test your reflexes. 
Die and retry quickly. 
Tear of Titans
 is a fast paced third person shooter where you'll need to execute accurate movements and quick thinking to defeat the Titans. Take down the bosses in this challenging but fair boss rush game.
","adventure"
"2233820","Features in Early Access
◆ SWORD & SPELLS
You can attack enemies with a greatsword to restore mana and gain an advantage in combat by using spells.
◆ ARMORS
Achieve challenges to unlock various distinctive equipment.
◆ ITEMS
Collect gold coins and buy items that can lead the combat to your advantage.
◆ BOSSES
Survive until the end and confront the final enemy.
 
","adventure"
"2297200","Size story is a game about Mr.Square's adventure. Mr.Square can get bigger and smaller. There is many kinds of puzzles that can be solved by changing the size. Play time is about 30 minutes. Enjoy the game!
","adventure"
"2301150","Question Mark
 uses the walking simulator style, the character is you, you can walk, run, jump, go up and down stairs, pick up objects and interact in different ways with these objects, you will also have several interactions with mechanisms present in the levels to solve the puzzles.
","adventure"
"2278300","A Symmetric Escape is a 3d puzzle exploration game where in order to escape you must solve isolated and environmental puzzles about symmetry.
The game has a retro inspired 3d aesthetic, and an overall gloomy/eerie atmosphere. The puzzle difficulty progression is well weighted and there are multiple paths players can take if they need. You can expect about 1.5 - 3h of gameplay for most players.
","adventure"
"2230560","Zombie Squad, a casual game, combines tower defense and rogue like. The operation of the game is very simple, and the characters can fight automatically, just click to release their skills.
In addition, the game also integrates card drawing and character training, which can be pushed through levels to obtain training resources.
","adventure"
"2250090","Missing Hiker is a short indie horror game, where your brother Ethan went missing while hiking and you try to find him. The weather is very cold, so you need to find him quickly, otherwise he could succumb to the elements.
Key features:
A short creepy horror experience
VHS aesthetics
Atmospheric ambience
Immersive sound design
Volumetric lighting
 
","adventure"
"2279380","Nixxsz Castle is a game designer portfolio... 
This is not a complete game and the levels and 
different types of games
 are made to show some designer skills and ideas.
 The first game available is a 2D platformer where you can explore 3 levels, find secrets, solve movement puzzles, overcome platform challenges and find lots of keys...
More games will be added in the future, stay tunned
 
","adventure"
"2232190","Temple and Secrets - 3D game in which you, as a treasure hunter, will search for precious items, explore the world, accompanied by soothing music. In the game you can also see a lot of interesting things, but you have to find it yourself
Game Features:
- Beautiful world
- Calming music
- Free movement on the map
","adventure"
"2283310","TAL: Arctic 5 is a game where you have to help an unknown creature to solve puzzles and get to the magical portal through many mazes.
 60 levels
 12 different puzzles
 Original soundtrack
 Gloomy atmosphere
 Steam Achievements
Credits:
 This game was created using Clickteam Fusion 2.5! Music by Erwarda Savitnaag.
","adventure"
"2284780","HuaBing is a large multi-person online role-playing game in the Xianxia sandbox. Players can freely build a cave, or create a sect door with other players. Players can freely trade or set up stalls; Players on the PVP map need to fight with other players; Of course, there will also be some random dungeons in the wild. Players can explore and grow with their peers.
QQ：843201985
","adventure"
"2257030","Immerse yourself in a world of pixel art. Your name is Takaro you and Tanaka live alone in a diverse world of slimes. Your mission is simple to bring home 50 different types of slimes for dinner. Some slimes will try to kill you while others are hidden throughout the world. A top down RPG, treasure hunt, world exploration game A keen eye will be useful to those who play this game.
","adventure"
"2086880","Upgrader is a top-down roguelike game were you gather rare loot and upgrade! Earn gold to buy weapons, pets, or hang out in the arcade! The base game contains 8 levels. Go and hunt monsters in the monster hunt dlc earn crafting materials to make even stronger legendary weapons!
4 DLC's will be included at launch
1. Arcade
2.monster hunt
3.monster masher
4.to be annonced
","adventure"
"1708270","Blast through AI-generated dungeons.
Glide with your parasol. 
Explore with your homies. 
Make that money.
Flex your new gear.
Themes: 
3D FPS and Platformer
Roguelike Dungeon Crawler
Multiplayer and Singleplayer
Collectibles and Achievements
Feels similar to: 
Risk of Rain 2
Breath of the Wild
Celeste and Spelunky (but 3D)
Nier Automata
 
","adventure"
"2241710","Gravlist
 is gravitational 
2d platformer
. Our player tries to overcome all the 
obstacles
 in front of him to find his goal
A narrative-driven, single-player colorful gravitational adventure
40+ levels
Boss
3 colorful areas
Puzzle-like areas
Invisibility mode
Lightning-fast revivals keep finding you as you search for your goal and brave its many dangers.
 
","adventure"
